station,valid,tmpc,dwpc,drct,sknt,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
EGPH,2020-02-12 19:20,2.00,0.00,230.00,12.00,FEW,,,3600.00,,
EGPH,2020-02-12 19:50,1.00,0.00,240.00,6.00,FEW,,,4000.00,,
EGPH,2020-02-12 20:20,1.00,0.00,,3.00,,,,,,
EGPH,2020-02-12 20:50,0.00,-1.00,250.00,6.00,,,,,,
EGPH,2020-02-12 21:20,1.00,-1.00,270.00,4.00,,,,,,
EGPH,2020-02-12 21:50,0.00,-2.00,240.00,9.00,,,,,,
EGPH,2020-02-12 22:20,0.00,-2.00,,3.00,,,,,,
EGPH,2020-02-12 22:50,0.00,-2.00,,2.00,,,,,,
EGPH,2020-02-12 23:20,-1.00,-3.00,,3.00,,,,,,
EGPH,2020-02-12 23:50,-1.00,-3.00,10.00,3.00,,,,,,
EGPH,2020-02-13 00:20,-2.00,-3.00,70.00,5.00,,,,,,
EGPH,2020-02-13 00:50,-1.00,-2.00,60.00,5.00,,,,,,
EGPH,2020-02-13 01:20,-1.00,-2.00,50.00,5.00,,,,,,
EGPH,2020-02-13 01:50,0.00,-1.00,40.00,6.00,,,,,,
EGPH,2020-02-13 02:20,1.00,-1.00,50.00,7.00,,,,,,
EGPH,2020-02-13 02:50,1.00,0.00,70.00,9.00,,,,,,
EGPH,2020-02-13 03:20,1.00,0.00,60.00,10.00,,,,,,
EGPH,2020-02-13 03:50,1.00,0.00,70.00,10.00,,,,,,
EGPH,2020-02-13 04:20,1.00,0.00,70.00,6.00,,,,,,
EGPH,2020-02-13 04:50,2.00,0.00,70.00,12.00,,,,,,
EGPH,2020-02-13 05:20,2.00,0.00,80.00,13.00,FEW,,,4800.00,,
EGPH,2020-02-13 05:50,2.00,0.00,80.00,9.00,SCT,,,1800.00,,
EGPH,2020-02-13 06:20,3.00,1.00,60.00,10.00,BKN,,,1500.00,,
EGPH,2020-02-13 06:50,3.00,2.00,70.00,11.00,OVC,,,1300.00,,
EGPH,2020-02-13 07:20,4.00,3.00,70.00,12.00,BKN,,,1400.00,,
EGPH,2020-02-13 07:50,4.00,4.00,70.00,13.00,BKN,OVC,,900.00,3800.00,
EGPH,2020-02-13 08:20,4.00,4.00,70.00,11.00,SCT,OVC,,1000.00,2700.00,
EGPH,2020-02-13 08:50,4.00,4.00,70.00,11.00,SCT,OVC,,900.00,2200.00,
EGPH,2020-02-13 09:20,4.00,4.00,70.00,11.00,BKN,BKN,OVC,700.00,1700.00,3200.00
EGPH,2020-02-13 09:50,5.00,4.00,70.00,9.00,BKN,BKN,,700.00,1500.00,
EGPH,2020-02-13 10:20,5.00,4.00,60.00,10.00,SCT,OVC,,800.00,2300.00,
EGPH,2020-02-13 10:50,5.00,5.00,70.00,10.00,BKN,OVC,,600.00,3000.00,
EGPH,2020-02-13 11:20,5.00,5.00,60.00,14.00,BKN,OVC,,700.00,2500.00,
EGPH,2020-02-13 11:50,6.00,5.00,60.00,14.00,BKN,BKN,,700.00,1500.00,
EGPH,2020-02-13 12:20,6.00,5.00,50.00,13.00,BKN,OVC,,400.00,1300.00,
EGPH,2020-02-13 12:50,6.00,5.00,50.00,13.00,BKN,OVC,,400.00,1300.00,
EGPH,2020-02-13 13:20,5.00,5.00,40.00,14.00,BKN,,,500.00,,
EGPH,2020-02-13 13:50,5.00,5.00,40.00,13.00,BKN,,,700.00,,
EGPH,2020-02-13 14:20,5.00,5.00,40.00,12.00,BKN,BKN,,700.00,2400.00,
EGPH,2020-02-13 14:50,5.00,4.00,40.00,14.00,BKN,BKN,,800.00,2300.00,
EGPH,2020-02-13 15:20,5.00,4.00,40.00,10.00,BKN,,,1000.00,,
EGPH,2020-02-13 15:50,5.00,4.00,60.00,11.00,BKN,,,1300.00,,
EGPH,2020-02-13 16:20,5.00,4.00,30.00,9.00,BKN,BKN,,1200.00,2300.00,
EGPH,2020-02-13 16:50,5.00,4.00,10.00,6.00,BKN,,,1500.00,,
EGPH,2020-02-13 17:20,5.00,3.00,10.00,4.00,SCT,BKN,,1200.00,2000.00,
EGPH,2020-02-13 17:50,5.00,3.00,40.00,3.00,SCT,BKN,,1200.00,2100.00,
EGPH,2020-02-13 18:20,4.00,2.00,30.00,4.00,BKN,,,3500.00,,
EGPH,2020-02-13 18:50,4.00,2.00,,2.00,BKN,,,3700.00,,
EGPH,2020-02-13 19:20,4.00,2.00,40.00,2.00,BKN,,,3000.00,,
EGPH,2020-02-13 19:50,4.00,2.00,,1.00,BKN,,,3000.00,,
EGPH,2020-02-13 20:20,3.00,3.00,270.00,2.00,BKN,,,2800.00,,
EGPH,2020-02-13 20:50,3.00,2.00,240.00,5.00,BKN,,,2800.00,,
EGPH,2020-02-13 21:20,3.00,3.00,240.00,4.00,BKN,,,3000.00,,
EGPH,2020-02-13 21:50,3.00,3.00,300.00,1.00,BKN,,,2700.00,,
EGPH,2020-02-13 22:20,3.00,3.00,,2.00,BKN,,,2900.00,,
EGPH,2020-02-13 22:50,2.00,2.00,,2.00,BKN,,,2900.00,,
EGPH,2020-02-13 23:20,2.00,2.00,0.00,0.00,OVC,,,2900.00,,
EGPH,2020-02-13 23:50,1.00,1.00,310.00,2.00,BKN,,,2900.00,,
EGPH,2020-02-14 00:20,0.00,0.00,240.00,3.00,BKN,,,2700.00,,
EGPH,2020-02-14 00:50,1.00,1.00,210.00,2.00,BKN,,,3100.00,,
EGPH,2020-02-14 01:20,0.00,0.00,,1.00,BKN,,,3500.00,,
EGPH,2020-02-14 01:50,0.00,0.00,50.00,2.00,,,,,,
EGPH,2020-02-14 02:20,0.00,0.00,0.00,0.00,,,,,,
EGPH,2020-02-14 02:50,0.00,0.00,,1.00,,,,,,
EGPH,2020-02-14 03:20,-1.00,-1.00,,3.00,,,,,,
EGPH,2020-02-14 03:50,-1.00,-1.00,80.00,2.00,,,,,,
EGPH,2020-02-14 04:20,0.00,0.00,,4.00,NSC,,,,,
EGPH,2020-02-14 04:50,0.00,0.00,,2.00,,,,,,
EGPH,2020-02-14 05:20,1.00,1.00,,3.00,BKN,,,2200.00,,
EGPH,2020-02-14 05:50,2.00,2.00,,3.00,SCT,,,2200.00,,
EGPH,2020-02-14 06:20,4.00,2.00,230.00,9.00,BKN,,,2200.00,,
EGPH,2020-02-14 06:50,5.00,2.00,,4.00,BKN,,,2200.00,,
EGPH,2020-02-14 07:20,6.00,2.00,,4.00,SCT,,,2100.00,,
EGPH,2020-02-14 07:50,6.00,3.00,190.00,15.00,FEW,,,2100.00,,
EGPH,2020-02-14 08:20,6.00,3.00,190.00,14.00,BKN,,,2100.00,,
EGPH,2020-02-14 08:50,6.00,3.00,190.00,16.00,BKN,,,2100.00,,
EGPH,2020-02-14 09:20,6.00,3.00,190.00,23.00,SCT,,,2600.00,,
EGPH,2020-02-14 09:50,6.00,3.00,180.00,14.00,FEW,SCT,,1900.00,2300.00,
EGPH,2020-02-14 10:20,7.00,4.00,190.00,20.00,SCT,OVC,,2100.00,4800.00,
EGPH,2020-02-14 10:50,8.00,5.00,200.00,27.00,FEW,BKN,,1500.00,4100.00,
EGPH,2020-02-14 11:20,8.00,5.00,200.00,23.00,FEW,,,4800.00,,
EGPH,2020-02-14 11:50,8.00,6.00,210.00,24.00,NSC,,,,,
EGPH,2020-02-14 12:20,8.00,6.00,210.00,25.00,NSC,,,,,
EGPH,2020-02-14 12:50,8.00,6.00,200.00,25.00,FEW,BKN,,3500.00,4500.00,
EGPH,2020-02-14 13:20,9.00,6.00,200.00,24.00,BKN,,,4900.00,,
EGPH,2020-02-14 13:50,9.00,6.00,210.00,22.00,FEW,,,3500.00,,
EGPH,2020-02-14 14:20,10.00,6.00,220.00,17.00,SCT,,,3200.00,,
EGPH,2020-02-14 14:50,10.00,6.00,220.00,18.00,SCT,,,3200.00,,
EGPH,2020-02-14 15:20,9.00,6.00,230.00,20.00,FEW,SCT,,1500.00,3700.00,
EGPH,2020-02-14 15:50,9.00,6.00,230.00,20.00,FEW,,,3200.00,,
EGPH,2020-02-14 16:20,9.00,6.00,230.00,14.00,SCT,,,3200.00,,
EGPH,2020-02-14 16:50,9.00,5.00,220.00,17.00,FEW,,,3300.00,,
EGPH,2020-02-14 17:20,8.00,4.00,230.00,18.00,FEW,,,3500.00,,
EGPH,2020-02-14 17:50,8.00,4.00,230.00,15.00,FEW,,,3500.00,,
EGPH,2020-02-14 18:20,8.00,4.00,220.00,13.00,SCT,,,3200.00,,
EGPH,2020-02-14 18:50,8.00,3.00,230.00,15.00,FEW,,,1600.00,,
EGPH,2020-02-14 19:20,7.00,3.00,220.00,14.00,,,,,,
EGPH,2020-02-14 19:50,7.00,3.00,230.00,17.00,,,,,,
EGPH,2020-02-14 20:20,7.00,3.00,230.00,12.00,,,,,,
EGPH,2020-02-14 20:50,7.00,3.00,230.00,9.00,,,,,,
EGPH,2020-02-14 21:20,6.00,3.00,220.00,8.00,,,,,,
EGPH,2020-02-14 21:50,6.00,3.00,240.00,9.00,,,,,,
EGPH,2020-02-14 22:20,6.00,3.00,230.00,10.00,,,,,,
EGPH,2020-02-14 22:50,6.00,3.00,220.00,12.00,,,,,,
EGPH,2020-02-14 23:20,5.00,2.00,220.00,8.00,,,,,,
EGPH,2020-02-14 23:50,3.00,1.00,230.00,5.00,,,,,,
EGPH,2020-02-15 00:20,5.00,2.00,210.00,9.00,FEW,,,4400.00,,
EGPH,2020-02-15 00:50,4.00,1.00,200.00,7.00,FEW,,,4100.00,,
EGPH,2020-02-15 01:20,5.00,2.00,200.00,8.00,,,,,,
EGPH,2020-02-15 01:50,5.00,2.00,210.00,11.00,FEW,,,3500.00,,
EGPH,2020-02-15 02:20,5.00,2.00,220.00,13.00,FEW,,,3600.00,,
EGPH,2020-02-15 02:50,5.00,2.00,200.00,10.00,,,,,,
EGPH,2020-02-15 03:20,4.00,2.00,200.00,7.00,,,,,,
EGPH,2020-02-15 03:50,4.00,1.00,190.00,5.00,,,,,,
EGPH,2020-02-15 04:20,5.00,3.00,190.00,10.00,,,,,,
EGPH,2020-02-15 04:50,5.00,3.00,160.00,7.00,,,,,,
EGPH,2020-02-15 05:20,5.00,2.00,100.00,5.00,FEW,,,2300.00,,
EGPH,2020-02-15 05:50,7.00,4.00,180.00,10.00,SCT,SCT,,2700.00,4100.00,
EGPH,2020-02-15 06:20,7.00,4.00,180.00,12.00,BKN,,,3200.00,,
EGPH,2020-02-15 06:50,8.00,4.00,180.00,12.00,SCT,SCT,,2400.00,4000.00,
EGPH,2020-02-15 07:20,8.00,4.00,190.00,12.00,SCT,,,2700.00,,
EGPH,2020-02-15 07:50,7.00,4.00,180.00,7.00,SCT,,,2600.00,,
EGPH,2020-02-15 08:20,8.00,4.00,170.00,8.00,BKN,,,2500.00,,
EGPH,2020-02-15 08:50,8.00,4.00,140.00,8.00,BKN,,,2400.00,,
EGPH,2020-02-15 09:20,7.00,5.00,150.00,11.00,BKN,,,2200.00,,
EGPH,2020-02-15 09:50,8.00,5.00,170.00,10.00,BKN,,,1900.00,,
EGPH,2020-02-15 10:20,9.00,6.00,180.00,14.00,BKN,,,1900.00,,
EGPH,2020-02-15 10:50,10.00,6.00,180.00,15.00,FEW,,,3300.00,,
EGPH,2020-02-15 11:20,10.00,7.00,190.00,20.00,FEW,,,3100.00,,
EGPH,2020-02-15 11:50,10.00,7.00,200.00,22.00,FEW,BKN,,3200.00,4900.00,
EGPH,2020-02-15 12:20,10.00,8.00,200.00,24.00,FEW,,,3200.00,,
EGPH,2020-02-15 12:50,11.00,8.00,200.00,26.00,FEW,BKN,,3200.00,4200.00,
EGPH,2020-02-15 13:20,10.00,8.00,210.00,25.00,FEW,SCT,,3700.00,4700.00,
EGPH,2020-02-15 13:50,10.00,8.00,210.00,25.00,FEW,SCT,,2700.00,4100.00,
EGPH,2020-02-15 14:20,10.00,8.00,210.00,22.00,FEW,,,2500.00,,
EGPH,2020-02-15 14:50,10.00,8.00,190.00,19.00,NSC,,,,,
EGPH,2020-02-15 15:20,10.00,8.00,200.00,19.00,FEW,SCT,,2500.00,4900.00,
EGPH,2020-02-15 15:50,10.00,8.00,200.00,24.00,FEW,BKN,,1400.00,4000.00,
EGPH,2020-02-15 16:20,10.00,9.00,210.00,26.00,FEW,SCT,BKN,1100.00,2300.00,3800.00
EGPH,2020-02-15 16:50,9.00,7.00,220.00,21.00,BKN,,,4800.00,,
EGPH,2020-02-15 17:20,9.00,7.00,210.00,20.00,SCT,,,3200.00,,
EGPH,2020-02-15 17:50,9.00,6.00,220.00,19.00,BKN,,,2600.00,,
EGPH,2020-02-15 18:20,6.00,5.00,250.00,15.00,SCT,BKN,,1200.00,2200.00,
EGPH,2020-02-15 18:50,6.00,5.00,240.00,14.00,SCT,BKN,,2000.00,3400.00,
EGPH,2020-02-15 19:20,7.00,5.00,240.00,16.00,SCT,,,1600.00,,
EGPH,2020-02-15 19:50,7.00,4.00,230.00,19.00,FEW,SCT,,3700.00,4600.00,
EGPH,2020-02-15 20:20,7.00,5.00,230.00,17.00,FEW,BKN,,1400.00,2300.00,
EGPH,2020-02-15 20:50,7.00,5.00,230.00,23.00,FEW,BKN,,700.00,2400.00,
EGPH,2020-02-15 21:20,7.00,4.00,230.00,17.00,FEW,SCT,BKN,600.00,3100.00,4700.00
EGPH,2020-02-15 21:50,7.00,4.00,220.00,16.00,SCT,,,3600.00,,
EGPH,2020-02-15 22:20,7.00,3.00,220.00,17.00,BKN,,,2700.00,,
EGPH,2020-02-15 22:50,6.00,2.00,220.00,16.00,SCT,,,2800.00,,
EGPH,2020-02-15 23:20,6.00,2.00,210.00,15.00,,,,,,
EGPH,2020-02-15 23:50,6.00,2.00,200.00,12.00,,,,,,
EGPH,2020-02-16 00:20,6.00,3.00,190.00,14.00,FEW,,,3900.00,,
EGPH,2020-02-16 00:50,7.00,4.00,190.00,13.00,FEW,SCT,,1200.00,2700.00,
EGPH,2020-02-16 01:20,7.00,5.00,190.00,12.00,FEW,BKN,OVC,1200.00,2500.00,4000.00
EGPH,2020-02-16 01:50,8.00,5.00,200.00,16.00,SCT,BKN,,2500.00,4000.00,
EGPH,2020-02-16 02:20,8.00,5.00,210.00,21.00,FEW,SCT,,2500.00,4500.00,
EGPH,2020-02-16 02:50,8.00,4.00,230.00,28.00,FEW,BKN,,1800.00,3100.00,
EGPH,2020-02-16 03:20,7.00,3.00,230.00,23.00,FEW,BKN,,1800.00,3100.00,
EGPH,2020-02-16 03:50,7.00,2.00,230.00,19.00,,,,,,
EGPH,2020-02-16 04:20,7.00,2.00,230.00,19.00,FEW,,,4300.00,,
EGPH,2020-02-16 04:50,6.00,2.00,220.00,18.00,FEW,BKN,,3200.00,4700.00,
EGPH,2020-02-16 05:20,6.00,2.00,220.00,21.00,FEW,BKN,,1800.00,3900.00,
EGPH,2020-02-16 05:50,6.00,2.00,220.00,24.00,SCT,,,3400.00,,
EGPH,2020-02-16 06:20,5.00,2.00,230.00,22.00,FEW,SCT,,2800.00,3500.00,
EGPH,2020-02-16 06:50,4.00,2.00,230.00,17.00,BKN,,,2600.00,,
EGPH,2020-02-16 07:20,5.00,1.00,220.00,24.00,SCT,BKN,,3300.00,4900.00,
EGPH,2020-02-16 07:50,5.00,0.00,230.00,26.00,SCT,,,3700.00,,
EGPH,2020-02-16 08:20,5.00,1.00,230.00,23.00,SCT,,,3800.00,,
EGPH,2020-02-16 08:50,5.00,1.00,220.00,21.00,SCT,,,3500.00,,
EGPH,2020-02-16 09:20,6.00,1.00,220.00,24.00,SCT,,,3200.00,,
EGPH,2020-02-16 09:50,6.00,1.00,220.00,25.00,SCT,,,3100.00,,
EGPH,2020-02-16 10:20,6.00,1.00,220.00,23.00,SCT,,,3400.00,,
EGPH,2020-02-16 10:50,7.00,1.00,220.00,23.00,BKN,,,3600.00,,
EGPH,2020-02-16 11:20,7.00,1.00,220.00,24.00,BKN,,,3700.00,,
EGPH,2020-02-16 11:50,7.00,1.00,220.00,26.00,SCT,,,3700.00,,
EGPH,2020-02-16 12:20,7.00,1.00,220.00,26.00,SCT,,,3900.00,,
EGPH,2020-02-16 12:50,7.00,1.00,220.00,27.00,SCT,,,3700.00,,
EGPH,2020-02-16 13:20,8.00,0.00,220.00,28.00,SCT,,,3800.00,,
EGPH,2020-02-16 13:50,8.00,0.00,220.00,25.00,SCT,,,4100.00,,
EGPH,2020-02-16 14:20,7.00,1.00,220.00,26.00,BKN,,,3600.00,,
EGPH,2020-02-16 14:50,7.00,1.00,220.00,23.00,BKN,,,4200.00,,
EGPH,2020-02-16 15:20,7.00,2.00,220.00,32.00,BKN,,,4000.00,,
EGPH,2020-02-16 15:50,7.00,1.00,220.00,28.00,SCT,,,3600.00,,
EGPH,2020-02-16 16:20,7.00,1.00,220.00,30.00,SCT,,,3000.00,,
EGPH,2020-02-16 16:50,7.00,1.00,220.00,31.00,SCT,SCT,,3000.00,4600.00,
EGPH,2020-02-16 17:20,6.00,2.00,230.00,31.00,SCT,,,3100.00,,
EGPH,2020-02-16 17:50,6.00,2.00,230.00,25.00,FEW,,,1600.00,,
EGPH,2020-02-16 18:20,6.00,2.00,220.00,26.00,FEW,,,2500.00,,
EGPH,2020-02-16 18:50,6.00,1.00,230.00,25.00,SCT,,,3100.00,,
EGPH,2020-02-16 19:20,6.00,1.00,230.00,22.00,SCT,,,3200.00,,
EGPH,2020-02-16 19:50,6.00,1.00,230.00,23.00,BKN,,,3300.00,,
EGPH,2020-02-16 20:20,6.00,1.00,240.00,26.00,FEW,,,4200.00,,
EGPH,2020-02-16 20:50,6.00,1.00,230.00,26.00,FEW,,,3500.00,,
EGPH,2020-02-16 21:20,6.00,0.00,230.00,25.00,SCT,,,3300.00,,
EGPH,2020-02-16 21:50,6.00,0.00,220.00,31.00,FEW,,,3700.00,,
EGPH,2020-02-16 22:20,5.00,0.00,220.00,35.00,BKN,,,3400.00,,
EGPH,2020-02-16 22:50,6.00,0.00,220.00,33.00,BKN,,,3400.00,,
EGPH,2020-02-16 23:20,6.00,1.00,230.00,34.00,BKN,,,2900.00,,
EGPH,2020-02-16 23:50,6.00,1.00,230.00,32.00,BKN,,,2700.00,,
EGPH,2020-02-17 00:20,5.00,2.00,220.00,32.00,BKN,,,2300.00,,
EGPH,2020-02-17 00:50,6.00,2.00,230.00,31.00,BKN,OVC,,2500.00,3600.00,
EGPH,2020-02-17 01:20,5.00,2.00,220.00,28.00,SCT,BKN,,2100.00,3000.00,
EGPH,2020-02-17 01:50,6.00,2.00,230.00,28.00,SCT,BKN,,1900.00,2500.00,
EGPH,2020-02-17 02:20,5.00,3.00,230.00,31.00,OVC,,,2100.00,,
EGPH,2020-02-17 02:50,5.00,3.00,230.00,29.00,BKN,OVC,,2000.00,3600.00,
EGPH,2020-02-17 03:20,6.00,3.00,220.00,27.00,OVC,,,2100.00,,
EGPH,2020-02-17 03:50,5.00,3.00,220.00,25.00,BKN,,,2100.00,,
EGPH,2020-02-17 04:20,5.00,4.00,230.00,25.00,BKN,OVC,,1800.00,3500.00,
EGPH,2020-02-17 04:50,5.00,4.00,230.00,23.00,OVC,,,1800.00,,
EGPH,2020-02-17 05:20,6.00,4.00,230.00,23.00,OVC,,,1900.00,,
EGPH,2020-02-17 05:50,6.00,4.00,230.00,27.00,FEW,BKN,,1300.00,1900.00,
EGPH,2020-02-17 06:20,6.00,5.00,230.00,27.00,BKN,OVC,,1100.00,2300.00,
EGPH,2020-02-17 06:50,6.00,5.00,240.00,18.00,SCT,BKN,,1200.00,2300.00,
EGPH,2020-02-17 07:20,6.00,4.00,230.00,24.00,SCT,,,1700.00,,
EGPH,2020-02-17 07:50,6.00,5.00,230.00,23.00,FEW,SCT,,1100.00,2200.00,
EGPH,2020-02-17 08:20,6.00,5.00,230.00,21.00,SCT,,,1800.00,,
EGPH,2020-02-17 08:50,6.00,5.00,230.00,20.00,SCT,,,1800.00,,
EGPH,2020-02-17 09:20,7.00,5.00,240.00,19.00,SCT,,,2000.00,,
EGPH,2020-02-17 09:50,7.00,5.00,240.00,18.00,SCT,,,1900.00,,
EGPH,2020-02-17 10:20,7.00,5.00,240.00,19.00,FEW,,,1900.00,,
EGPH,2020-02-17 10:50,8.00,5.00,230.00,19.00,SCT,,,2100.00,,
EGPH,2020-02-17 11:20,8.00,5.00,230.00,20.00,SCT,,,2100.00,,
EGPH,2020-02-17 11:50,7.00,5.00,230.00,19.00,SCT,,,2000.00,,
EGPH,2020-02-17 12:50,7.00,5.00,240.00,17.00,SCT,,,1600.00,,
EGPH,2020-02-17 13:20,8.00,5.00,240.00,17.00,SCT,,,1800.00,,
EGPH,2020-02-17 13:50,8.00,5.00,250.00,16.00,BKN,,,1900.00,,
EGPH,2020-02-17 14:20,7.00,4.00,250.00,17.00,SCT,SCT,,2200.00,3600.00,
EGPH,2020-02-17 14:50,6.00,4.00,240.00,20.00,FEW,BKN,BKN,1100.00,1900.00,3500.00
EGPH,2020-02-17 15:20,6.00,3.00,240.00,20.00,FEW,SCT,,2000.00,3700.00,
EGPH,2020-02-17 15:50,6.00,4.00,250.00,16.00,BKN,,,2100.00,,
EGPH,2020-02-17 16:20,5.00,3.00,250.00,17.00,FEW,SCT,,600.00,1600.00,
EGPH,2020-02-17 16:50,5.00,3.00,240.00,17.00,FEW,,,2100.00,,
EGPH,2020-02-17 17:20,5.00,2.00,260.00,15.00,BKN,,,1900.00,,
EGPH,2020-02-17 17:50,4.00,2.00,250.00,19.00,BKN,,,1500.00,,
EGPH,2020-02-17 18:20,4.00,2.00,240.00,17.00,FEW,,,2500.00,,
EGPH,2020-02-17 18:50,4.00,2.00,250.00,18.00,SCT,SCT,,700.00,1600.00,
EGPH,2020-02-17 19:20,4.00,2.00,240.00,19.00,SCT,SCT,,1500.00,2700.00,
EGPH,2020-02-17 19:50,4.00,2.00,240.00,19.00,BKN,,,1300.00,,
EGPH,2020-02-17 20:20,3.00,2.00,240.00,20.00,SCT,,,1200.00,,
EGPH,2020-02-17 20:50,3.00,2.00,250.00,15.00,SCT,BKN,,1000.00,3500.00,
EGPH,2020-02-17 21:20,3.00,2.00,240.00,18.00,FEW,SCT,,1000.00,3800.00,
EGPH,2020-02-17 21:50,3.00,2.00,250.00,12.00,FEW,SCT,BKN,900.00,1500.00,2700.00
EGPH,2020-02-17 22:20,3.00,3.00,260.00,7.00,SCT,BKN,,1300.00,2500.00,
EGPH,2020-02-17 22:50,3.00,2.00,240.00,17.00,FEW,,,2300.00,,
EGPH,2020-02-17 23:20,4.00,2.00,250.00,13.00,FEW,SCT,BKN,1800.00,3300.00,4800.00
EGPH,2020-02-17 23:50,4.00,2.00,230.00,12.00,SCT,BKN,,2000.00,3600.00,
EGPH,2020-02-18 00:20,4.00,3.00,240.00,14.00,BKN,OVC,,1200.00,2400.00,
EGPH,2020-02-18 00:50,4.00,3.00,230.00,14.00,BKN,,,1600.00,,
EGPH,2020-02-18 01:20,3.00,2.00,230.00,16.00,BKN,,,1700.00,,
EGPH,2020-02-18 01:50,3.00,2.00,240.00,13.00,BKN,,,1300.00,,
EGPH,2020-02-18 02:50,4.00,2.00,230.00,19.00,SCT,BKN,,1200.00,2300.00,
EGPH,2020-02-18 03:20,3.00,2.00,240.00,17.00,BKN,BKN,,700.00,1800.00,
EGPH,2020-02-18 03:50,3.00,2.00,240.00,16.00,FEW,SCT,,900.00,1600.00,
EGPH,2020-02-18 04:20,4.00,3.00,250.00,15.00,BKN,BKN,,1400.00,2600.00,
EGPH,2020-02-18 04:50,4.00,3.00,240.00,18.00,SCT,BKN,,1400.00,2100.00,
EGPH,2020-02-18 05:20,4.00,3.00,240.00,13.00,BKN,,,1400.00,,
EGPH,2020-02-18 05:50,4.00,3.00,240.00,16.00,SCT,SCT,,1000.00,2300.00,
EGPH,2020-02-18 06:20,4.00,3.00,230.00,18.00,BKN,BKN,,1300.00,2600.00,
EGPH,2020-02-18 06:50,4.00,3.00,240.00,19.00,BKN,,,2500.00,,
EGPH,2020-02-18 07:20,4.00,2.00,240.00,18.00,SCT,,,2600.00,,
EGPH,2020-02-18 07:50,4.00,2.00,240.00,14.00,SCT,,,2400.00,,
EGPH,2020-02-18 08:20,5.00,3.00,230.00,16.00,BKN,,,1900.00,,
EGPH,2020-02-18 08:50,5.00,3.00,230.00,14.00,SCT,,,1500.00,,
EGPH,2020-02-18 09:20,5.00,3.00,230.00,19.00,BKN,,,1400.00,,
EGPH,2020-02-18 09:50,6.00,3.00,230.00,20.00,SCT,,,1800.00,,
EGPH,2020-02-18 10:20,6.00,3.00,230.00,20.00,BKN,,,2200.00,,
EGPH,2020-02-18 10:50,6.00,4.00,240.00,19.00,BKN,,,2200.00,,
EGPH,2020-02-18 11:20,6.00,3.00,240.00,19.00,BKN,,,1900.00,,
EGPH,2020-02-18 11:50,3.00,2.00,250.00,13.00,SCT,,,1200.00,,
EGPH,2020-02-18 12:20,4.00,3.00,240.00,11.00,FEW,,,1400.00,,
EGPH,2020-02-18 12:50,6.00,4.00,240.00,17.00,FEW,,,1400.00,,
EGPH,2020-02-18 13:20,7.00,3.00,240.00,20.00,SCT,,,2100.00,,
EGPH,2020-02-18 13:50,3.00,2.00,270.00,15.00,BKN,OVC,,1200.00,4300.00,
EGPH,2020-02-18 14:20,4.00,2.00,220.00,9.00,FEW,BKN,,1500.00,2800.00,
EGPH,2020-02-18 14:50,6.00,3.00,240.00,15.00,SCT,,,2300.00,,
EGPH,2020-02-18 15:20,6.00,3.00,230.00,16.00,BKN,,,2200.00,,
EGPH,2020-02-18 15:50,4.00,2.00,250.00,19.00,SCT,BKN,,900.00,2000.00,
EGPH,2020-02-18 16:20,4.00,2.00,250.00,12.00,FEW,,,900.00,,
EGPH,2020-02-18 16:50,3.00,2.00,230.00,16.00,FEW,,,1700.00,,
EGPH,2020-02-18 17:20,3.00,1.00,240.00,14.00,FEW,,,1800.00,,
EGPH,2020-02-18 17:50,3.00,1.00,240.00,16.00,FEW,,,1800.00,,
EGPH,2020-02-18 18:20,3.00,1.00,250.00,16.00,,,,,,
EGPH,2020-02-18 18:50,3.00,1.00,250.00,14.00,,,,,,
EGPH,2020-02-18 19:20,3.00,1.00,250.00,14.00,SCT,BKN,,1100.00,2100.00,
EGPH,2020-02-18 19:50,3.00,1.00,250.00,11.00,FEW,,,3100.00,,
EGPH,2020-02-18 20:20,3.00,1.00,250.00,14.00,SCT,,,2100.00,,
EGPH,2020-02-18 20:50,3.00,1.00,250.00,13.00,FEW,,,1700.00,,
EGPH,2020-02-18 21:20,2.00,1.00,250.00,10.00,,,,,,
EGPH,2020-02-18 21:50,3.00,1.00,240.00,15.00,,,,,,
EGPH,2020-02-18 22:20,3.00,1.00,250.00,13.00,,,,,,
EGPH,2020-02-18 22:50,3.00,1.00,240.00,15.00,FEW,,,4900.00,,
EGPH,2020-02-18 23:20,3.00,1.00,240.00,16.00,,,,,,
EGPH,2020-02-18 23:50,3.00,1.00,240.00,16.00,,,,,,
EGPH,2020-02-19 00:20,3.00,1.00,240.00,14.00,FEW,,,4500.00,,
EGPH,2020-02-19 00:50,4.00,1.00,240.00,17.00,FEW,,,4800.00,,
EGPH,2020-02-19 01:20,4.00,1.00,250.00,14.00,FEW,,,4400.00,,
EGPH,2020-02-19 01:50,4.00,1.00,250.00,14.00,,,,,,
EGPH,2020-02-19 02:20,4.00,1.00,240.00,17.00,,,,,,
EGPH,2020-02-19 02:50,4.00,1.00,240.00,16.00,SCT,,,4700.00,,
EGPH,2020-02-19 03:50,3.00,1.00,240.00,9.00,SCT,,,3400.00,,
EGPH,2020-02-19 04:20,3.00,1.00,230.00,11.00,,,,,,
EGPH,2020-02-19 05:20,3.00,0.00,240.00,11.00,,,,,,
EGPH,2020-02-19 05:50,3.00,1.00,250.00,10.00,FEW,,,3100.00,,
