station,valid,tmpc,dwpc,drct,sknt,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
EGPH,2019-08-18 12:20,16.00,13.00,230.00,20.00,FEW,SCT,,1600.00,2500.00,
EGPH,2019-08-18 12:50,18.00,12.00,230.00,20.00,SCT,,,2600.00,,
EGPH,2019-08-18 13:20,16.00,13.00,230.00,19.00,FEW,FEW,SCT,1400.00,2500.00,3500.00
EGPH,2019-08-18 13:50,17.00,13.00,240.00,22.00,FEW,SCT,,1800.00,3000.00,
EGPH,2019-08-18 14:20,17.00,13.00,240.00,21.00,SCT,,,2000.00,,
EGPH,2019-08-18 14:50,16.00,14.00,240.00,19.00,SCT,,,2200.00,,
EGPH,2019-08-18 15:20,17.00,13.00,240.00,18.00,SCT,,,2500.00,,
EGPH,2019-08-18 15:50,17.00,12.00,250.00,16.00,SCT,,,2800.00,,
EGPH,2019-08-18 16:20,14.00,12.00,260.00,15.00,SCT,,,2500.00,,
EGPH,2019-08-18 16:50,15.00,12.00,250.00,14.00,FEW,,,1800.00,,
EGPH,2019-08-18 17:20,16.00,11.00,250.00,17.00,,,,,,
EGPH,2019-08-18 17:50,16.00,10.00,250.00,16.00,FEW,,,4500.00,,
EGPH,2019-08-18 18:20,15.00,11.00,250.00,14.00,FEW,,,4500.00,,
EGPH,2019-08-18 18:50,14.00,12.00,250.00,13.00,FEW,SCT,,2500.00,3300.00,
EGPH,2019-08-18 19:20,14.00,11.00,250.00,9.00,FEW,,,3300.00,,
EGPH,2019-08-18 19:50,13.00,11.00,260.00,6.00,,,,,,
EGPH,2019-08-18 20:20,12.00,11.00,240.00,9.00,FEW,,,2000.00,,
EGPH,2019-08-18 20:50,13.00,11.00,250.00,10.00,FEW,,,2300.00,,
EGPH,2019-08-18 21:20,13.00,11.00,240.00,8.00,FEW,,,2300.00,,
EGPH,2019-08-18 21:50,13.00,12.00,230.00,9.00,SCT,,,4400.00,,
EGPH,2019-08-18 22:20,13.00,12.00,230.00,9.00,SCT,,,1500.00,,
EGPH,2019-08-18 22:50,13.00,12.00,250.00,8.00,SCT,,,1200.00,,
EGPH,2019-08-18 23:20,13.00,12.00,250.00,9.00,FEW,SCT,,1400.00,3500.00,
EGPH,2019-08-18 23:50,13.00,11.00,240.00,8.00,FEW,,,1700.00,,
EGPH,2019-08-19 00:20,13.00,12.00,260.00,6.00,,,,,,
EGPH,2019-08-19 00:50,13.00,12.00,240.00,9.00,SCT,BKN,,2900.00,4400.00,
EGPH,2019-08-19 01:20,13.00,12.00,250.00,7.00,FEW,SCT,,1500.00,2500.00,
EGPH,2019-08-19 01:50,13.00,12.00,240.00,10.00,FEW,SCT,,1200.00,3100.00,
EGPH,2019-08-19 02:20,13.00,12.00,250.00,7.00,SCT,,,1200.00,,
EGPH,2019-08-19 02:50,13.00,13.00,250.00,8.00,BKN,,,1000.00,,
EGPH,2019-08-19 03:20,14.00,12.00,250.00,9.00,BKN,,,1300.00,,
EGPH,2019-08-19 03:50,14.00,12.00,260.00,9.00,BKN,,,1400.00,,
EGPH,2019-08-19 04:20,13.00,12.00,250.00,11.00,OVC,,,1300.00,,
EGPH,2019-08-19 04:50,13.00,12.00,250.00,11.00,FEW,SCT,,1400.00,4200.00,
EGPH,2019-08-19 05:20,13.00,11.00,240.00,13.00,BKN,BKN,,1600.00,3700.00,
EGPH,2019-08-19 05:50,13.00,11.00,240.00,13.00,FEW,SCT,,1600.00,3900.00,
EGPH,2019-08-19 06:20,13.00,11.00,250.00,14.00,SCT,,,1300.00,,
EGPH,2019-08-19 06:50,13.00,12.00,230.00,12.00,FEW,,,1600.00,,
EGPH,2019-08-19 07:20,14.00,11.00,250.00,12.00,FEW,,,1900.00,,
EGPH,2019-08-19 07:50,14.00,11.00,250.00,14.00,FEW,,,1800.00,,
EGPH,2019-08-19 08:20,14.00,11.00,250.00,14.00,FEW,,,2000.00,,
EGPH,2019-08-19 08:50,15.00,11.00,250.00,14.00,FEW,,,2000.00,,
EGPH,2019-08-19 09:20,16.00,10.00,260.00,15.00,FEW,,,2700.00,,
EGPH,2019-08-19 09:50,16.00,10.00,260.00,13.00,SCT,,,3000.00,,
EGPH,2019-08-19 10:20,16.00,11.00,250.00,15.00,SCT,,,3000.00,,
EGPH,2019-08-19 10:50,16.00,13.00,240.00,12.00,FEW,SCT,,1100.00,4300.00,
EGPH,2019-08-19 11:20,14.00,12.00,250.00,13.00,FEW,SCT,,2300.00,4100.00,
EGPH,2019-08-19 11:50,17.00,11.00,230.00,17.00,FEW,,,2000.00,,
EGPH,2019-08-19 12:20,16.00,11.00,240.00,18.00,SCT,,,1900.00,,
EGPH,2019-08-19 12:50,16.00,11.00,240.00,17.00,FEW,,,2800.00,,
EGPH,2019-08-19 13:20,16.00,11.00,250.00,13.00,FEW,,,2700.00,,
EGPH,2019-08-19 13:50,16.00,11.00,250.00,13.00,FEW,,,3400.00,,
EGPH,2019-08-19 14:20,18.00,11.00,240.00,17.00,FEW,,,3000.00,,
EGPH,2019-08-19 14:50,17.00,11.00,230.00,17.00,FEW,,,2900.00,,
EGPH,2019-08-19 15:20,15.00,12.00,250.00,11.00,FEW,FEW,,1600.00,3000.00,
EGPH,2019-08-19 15:50,16.00,12.00,240.00,15.00,FEW,,,2800.00,,
EGPH,2019-08-19 16:20,16.00,11.00,230.00,15.00,FEW,,,2600.00,,
EGPH,2019-08-19 16:50,16.00,11.00,240.00,17.00,FEW,,,3000.00,,
EGPH,2019-08-19 17:20,16.00,11.00,240.00,15.00,FEW,,,2700.00,,
EGPH,2019-08-19 17:50,16.00,11.00,240.00,14.00,FEW,,,2900.00,,
EGPH,2019-08-19 18:20,15.00,11.00,240.00,13.00,,,,,,
EGPH,2019-08-19 18:50,14.00,11.00,240.00,13.00,FEW,,,2700.00,,
EGPH,2019-08-19 19:20,14.00,10.00,240.00,12.00,FEW,,,4300.00,,
EGPH,2019-08-19 19:50,13.00,10.00,230.00,11.00,FEW,,,4400.00,,
EGPH,2019-08-19 20:20,13.00,11.00,230.00,12.00,FEW,,,4500.00,,
EGPH,2019-08-19 20:50,13.00,11.00,240.00,13.00,,,,,,
EGPH,2019-08-19 21:20,13.00,11.00,240.00,11.00,FEW,SCT,,1900.00,2700.00,
EGPH,2019-08-19 21:50,13.00,12.00,240.00,13.00,FEW,SCT,,1600.00,2600.00,
EGPH,2019-08-19 22:20,13.00,12.00,250.00,9.00,FEW,SCT,,1500.00,3000.00,
EGPH,2019-08-19 22:50,13.00,11.00,250.00,7.00,,,,,,
EGPH,2019-08-19 23:20,12.00,11.00,250.00,7.00,,,,,,
EGPH,2019-08-19 23:50,12.00,11.00,250.00,6.00,,,,,,
EGPH,2019-08-20 00:20,11.00,11.00,240.00,8.00,,,,,,
EGPH,2019-08-20 00:50,11.00,11.00,250.00,6.00,SCT,,,4600.00,,
EGPH,2019-08-20 01:20,12.00,11.00,250.00,8.00,FEW,,,4400.00,,
EGPH,2019-08-20 01:50,12.00,11.00,250.00,8.00,FEW,,,4500.00,,
EGPH,2019-08-20 02:20,12.00,11.00,250.00,7.00,,,,,,
EGPH,2019-08-20 02:50,12.00,11.00,250.00,5.00,,,,,,
EGPH,2019-08-20 03:20,12.00,11.00,240.00,6.00,,,,,,
EGPH,2019-08-20 03:50,12.00,11.00,240.00,6.00,,,,,,
EGPH,2019-08-20 04:20,12.00,11.00,250.00,6.00,,,,,,
EGPH,2019-08-20 04:50,12.00,11.00,250.00,6.00,,,,,,
EGPH,2019-08-20 05:20,12.00,11.00,240.00,6.00,,,,,,
EGPH,2019-08-20 05:50,12.00,11.00,250.00,6.00,,,,,,
EGPH,2019-08-20 06:20,12.00,11.00,250.00,6.00,FEW,,,1800.00,,
EGPH,2019-08-20 06:50,12.00,11.00,250.00,7.00,FEW,,,1700.00,,
EGPH,2019-08-20 07:20,13.00,11.00,240.00,7.00,FEW,,,1700.00,,
EGPH,2019-08-20 07:50,14.00,12.00,250.00,8.00,FEW,,,1800.00,,
EGPH,2019-08-20 08:20,14.00,11.00,250.00,8.00,FEW,,,2000.00,,
EGPH,2019-08-20 08:50,16.00,11.00,270.00,8.00,FEW,,,2000.00,,
EGPH,2019-08-20 09:20,16.00,11.00,250.00,9.00,FEW,,,2000.00,,
EGPH,2019-08-20 09:50,16.00,10.00,260.00,8.00,SCT,,,2000.00,,
EGPH,2019-08-20 10:20,16.00,11.00,260.00,9.00,FEW,,,2700.00,,
EGPH,2019-08-20 10:50,16.00,11.00,260.00,10.00,SCT,,,2600.00,,
EGPH,2019-08-20 11:20,17.00,11.00,260.00,9.00,SCT,,,2700.00,,
EGPH,2019-08-20 11:50,18.00,11.00,250.00,11.00,SCT,,,2800.00,,
EGPH,2019-08-20 12:20,17.00,12.00,230.00,10.00,FEW,,,2800.00,,
EGPH,2019-08-20 12:50,15.00,13.00,250.00,7.00,FEW,SCT,,1900.00,2400.00,
EGPH,2019-08-20 13:20,15.00,14.00,230.00,6.00,FEW,SCT,,1800.00,3800.00,
EGPH,2019-08-20 13:50,14.00,12.00,260.00,8.00,FEW,SCT,,1800.00,3600.00,
EGPH,2019-08-20 14:20,17.00,14.00,240.00,8.00,FEW,,,3000.00,,
EGPH,2019-08-20 14:50,17.00,13.00,270.00,6.00,FEW,,,3000.00,,
EGPH,2019-08-20 15:20,17.00,11.00,260.00,11.00,FEW,,,3200.00,,
EGPH,2019-08-20 15:50,16.00,10.00,250.00,13.00,FEW,,,3000.00,,
EGPH,2019-08-20 16:20,17.00,10.00,260.00,9.00,FEW,,,4000.00,,
EGPH,2019-08-20 16:50,17.00,11.00,250.00,10.00,FEW,,,3500.00,,
EGPH,2019-08-20 17:20,16.00,10.00,250.00,8.00,FEW,,,3500.00,,
EGPH,2019-08-20 17:50,17.00,10.00,250.00,8.00,,,,,,
EGPH,2019-08-20 18:20,16.00,9.00,250.00,8.00,,,,,,
EGPH,2019-08-20 18:50,15.00,9.00,260.00,6.00,,,,,,
EGPH,2019-08-20 19:20,13.00,9.00,250.00,4.00,,,,,,
EGPH,2019-08-20 19:50,13.00,9.00,230.00,4.00,,,,,,
EGPH,2019-08-20 20:20,11.00,8.00,,3.00,,,,,,
EGPH,2019-08-20 20:50,12.00,8.00,200.00,4.00,,,,,,
EGPH,2019-08-20 21:50,11.00,9.00,250.00,4.00,,,,,,
EGPH,2019-08-20 22:20,10.00,9.00,250.00,3.00,,,,,,
EGPH,2019-08-20 22:50,9.00,9.00,270.00,3.00,,,,,,
EGPH,2019-08-20 23:20,9.00,9.00,260.00,4.00,,,,,,
EGPH,2019-08-20 23:50,8.00,8.00,,1.00,,,,,,
EGPH,2019-08-21 00:20,9.00,9.00,260.00,1.00,,,,,,
EGPH,2019-08-21 00:50,8.00,8.00,290.00,1.00,,,,,,
EGPH,2019-08-21 01:20,9.00,9.00,230.00,3.00,SCT,,,3800.00,,
EGPH,2019-08-21 01:50,8.00,8.00,,1.00,BKN,,,4400.00,,
EGPH,2019-08-21 02:20,8.00,8.00,60.00,1.00,SCT,,,4400.00,,
EGPH,2019-08-21 02:50,9.00,9.00,350.00,2.00,OVC,,,4800.00,,
EGPH,2019-08-21 03:50,10.00,10.00,50.00,2.00,SCT,,,2300.00,,
EGPH,2019-08-21 04:20,10.00,10.00,,2.00,,,,,,
EGPH,2019-08-21 04:50,10.00,10.00,,1.00,FEW,,,1600.00,,
EGPH,2019-08-21 05:20,10.00,10.00,,2.00,FEW,,,1800.00,,
EGPH,2019-08-21 05:50,10.00,10.00,,1.00,FEW,,,1800.00,,
EGPH,2019-08-21 06:20,11.00,11.00,250.00,3.00,FEW,,,1600.00,,
EGPH,2019-08-21 06:50,13.00,13.00,,2.00,FEW,,,1700.00,,
EGPH,2019-08-21 07:20,15.00,13.00,220.00,9.00,FEW,,,2000.00,,
EGPH,2019-08-21 07:50,16.00,13.00,200.00,7.00,FEW,,,2000.00,,
EGPH,2019-08-21 08:20,17.00,12.00,210.00,12.00,FEW,,,2200.00,,
EGPH,2019-08-21 09:20,18.00,13.00,220.00,14.00,FEW,,,2500.00,,
EGPH,2019-08-21 09:50,18.00,13.00,220.00,15.00,SCT,,,2700.00,,
EGPH,2019-08-21 10:20,18.00,12.00,220.00,15.00,SCT,,,2800.00,,
EGPH,2019-08-21 10:50,18.00,12.00,210.00,15.00,SCT,,,3000.00,,
EGPH,2019-08-21 11:20,19.00,12.00,210.00,16.00,SCT,,,3400.00,,
EGPH,2019-08-21 11:50,18.00,11.00,210.00,18.00,SCT,,,3500.00,,
EGPH,2019-08-21 12:20,19.00,12.00,210.00,15.00,SCT,,,3300.00,,
EGPH,2019-08-21 12:50,20.00,11.00,210.00,19.00,SCT,,,3600.00,,
EGPH,2019-08-21 13:20,19.00,11.00,210.00,18.00,FEW,,,3600.00,,
EGPH,2019-08-21 13:50,18.00,11.00,210.00,19.00,FEW,,,3600.00,,
EGPH,2019-08-21 14:20,18.00,11.00,220.00,18.00,FEW,,,1400.00,,
EGPH,2019-08-21 14:50,18.00,11.00,210.00,19.00,FEW,,,1400.00,,
EGPH,2019-08-21 15:20,16.00,12.00,210.00,15.00,FEW,,,1400.00,,
EGPH,2019-08-21 15:50,15.00,13.00,210.00,12.00,FEW,,,2900.00,,
EGPH,2019-08-21 16:20,16.00,14.00,200.00,9.00,FEW,SCT,,2800.00,4600.00,
EGPH,2019-08-21 16:50,16.00,13.00,210.00,15.00,FEW,,,2200.00,,
EGPH,2019-08-21 17:20,16.00,12.00,220.00,15.00,FEW,,,2500.00,,
EGPH,2019-08-21 17:50,15.00,12.00,210.00,15.00,FEW,,,2400.00,,
EGPH,2019-08-21 18:20,14.00,12.00,210.00,17.00,FEW,,,4700.00,,
EGPH,2019-08-21 18:50,14.00,12.00,200.00,16.00,FEW,BKN,,1200.00,4300.00,
EGPH,2019-08-21 19:20,14.00,13.00,210.00,14.00,FEW,BKN,,1600.00,3600.00,
EGPH,2019-08-21 19:50,14.00,13.00,210.00,14.00,FEW,SCT,,700.00,2800.00,
EGPH,2019-08-21 20:50,14.00,13.00,230.00,8.00,BKN,OVC,,1800.00,3300.00,
EGPH,2019-08-21 21:20,14.00,13.00,250.00,6.00,BKN,,,1500.00,,
EGPH,2019-08-21 21:50,14.00,13.00,250.00,8.00,SCT,BKN,OVC,1300.00,2500.00,4100.00
EGPH,2019-08-21 22:20,13.00,12.00,240.00,7.00,SCT,,,4400.00,,
EGPH,2019-08-21 22:50,12.00,12.00,250.00,6.00,,,,,,
EGPH,2019-08-21 23:20,12.00,11.00,210.00,7.00,,,,,,
EGPH,2019-08-21 23:50,11.00,10.00,240.00,6.00,,,,,,
